genre,actor,avgRate,hitRatio,totalMovies,normalizedRating
drama,Manmeet Singh,1.0,0.0,1,0.0
comedy,Manmeet Singh,1.0,0.0,1,0.01
romance,Asin,7.5,1.0,2,0.57
drama,Asin,8.0,1.0,1,0.55
action,Asin,6.0,0.5,2,0.29
comedy,Asin,5.916666666666667,0.5833333333333334,7,0.36
mystery,Asin,8.0,1.0,1,0.6
drama,Allan Border,1.0,0.0,1,0.0
sport,Allan Border,1.0,0.0,1,0.15
drama,Mike Hussey,1.0,0.0,1,0.0
sport,Mike Hussey,1.0,0.0,1,0.15
drama,Simon Jones,1.0,0.0,1,0.0
sport,Simon Jones,1.0,0.0,1,0.15
animation,Cary Elwes,1.0,0.0,1,0.15
animation,Christopher Lloyd,1.0,0.0,1,0.15
animation,Troy Baker,1.0,0.0,1,0.15
animation,Tom Kenny,1.0,0.0,1,0.15
fantasy,Delhi Ganesh,1.0,0.0,1,0.06
fantasy,Jai Ganesh,1.0,0.0,1,0.06
romance,Nizhalgal Ravi,1.0,0.0,1,0.01
comedy,Nizhalgal Ravi,1.0,0.0,1,0.01
fantasy,Nizhalgal Ravi,1.0,0.0,1,0.06
fantasy,Radha Ravi,1.0,0.0,1,0.06
drama,Rajendraprasad,2.0,0.0,1,0.0
action,Rajendraprasad,2.0,0.0,1,0.01
comedy,Rajendraprasad,2.0,0.0,1,0.01
drama,Rambha,2.0,0.0,1,0.0
action,Rambha,2.0,0.0,1,0.01
comedy,Rambha,2.0,0.0,1,0.01
drama,Raju Sundaram,2.0,0.0,1,0.0
action,Raju Sundaram,2.0,0.0,1,0.01
comedy,Raju Sundaram,2.0,0.0,1,0.01
romance,Apoorva S. Badgaiyan,1.0,0.0,1,0.01
drama,Apoorva S. Badgaiyan,1.0,0.0,1,0.0
adventure,Shabbir Ahluwalia,1.0,0.0,1,0.03
drama,Shabbir Ahluwalia,1.0,0.0,1,0.0
action,Shabbir Ahluwalia,1.0,0.0,1,0.01
drama,Ishita Sharma,1.0,0.0,2,0.01
comedy,Ishita Sharma,1.0,0.0,1,0.01
sport,Ishita Sharma,1.0,0.0,1,0.15
romance,Anushka Sharma,5.5,0.5,2,0.3
drama,Anushka Sharma,6.416666666666666,0.5625,17,0.39
musical,Anushka Sharma,8.0,1.0,1,0.57
comedy,Anushka Sharma,5.095238095238095,0.30952380952380953,13,0.24
crime,Anushka Sharma,4.0,0.0,1,0.01
fantasy,Anushka Sharma,9.0,1.0,1,0.61
sport,Anushka Sharma,2.0,0.0,1,0.15
drama,M.K. Raina,8.0,1.0,1,0.55
musical,M.K. Raina,8.0,1.0,1,0.57
comedy,M.K. Raina,8.0,1.0,1,0.56
romance,Shraddha Kapoor,4.0,0.0,1,0.01
drama,Shraddha Kapoor,3.7777777777777772,0.1111111111111111,6,0.09
musical,Shraddha Kapoor,8.0,1.0,1,0.57
comedy,Shraddha Kapoor,2.0,0.0,1,0.01
crime,Shraddha Kapoor,4.0,0.0,1,0.01
thriller,Shraddha Kapoor,1.0,0.0,1,0.02
music,Shraddha Kapoor,8.0,1.0,1,1.0
romance,Siddharth Kher,4.0,0.0,1,0.01
drama,Siddharth Kher,1.75,0.0,3,0.01
thriller,Siddharth Kher,1.75,0.0,3,0.05
sport,Siddharth Kher,1.0,0.0,1,0.15
romance,Javed Sheikh,1.0,0.0,1,0.01
drama,Javed Sheikh,1.0,0.0,3,0.01
thriller,Javed Sheikh,1.0,0.0,1,0.02
drama,Rukhsar,1.2222222222222223,0.0,6,0.03
comedy,Rukhsar,3.0,0.0,1,0.01
crime,Rukhsar,1.0,0.0,3,0.04
mystery,Rukhsar,1.0,0.0,1,0.05
thriller,Rukhsar,1.0,0.0,1,0.02
drama,Veerendra Saxena,1.0,0.0,1,0.0
crime,Veerendra Saxena,1.0,0.0,1,0.01
mystery,Veerendra Saxena,1.0,0.0,1,0.05
romance,Katie A. Keane,6.0,1.0,1,0.56
drama,Katie A. Keane,6.0,1.0,1,0.55
thriller,Katie A. Keane,6.0,1.0,1,0.57
romance,Kenton Duty,6.0,1.0,1,0.56
drama,Kenton Duty,6.0,1.0,1,0.55
thriller,Kenton Duty,6.0,1.0,1,0.57
adventure,Chinky Jaiswal,1.0,0.0,1,0.03
action,Chinky Jaiswal,1.0,0.0,1,0.01
animation,Chinky Jaiswal,1.0,0.0,1,0.15
drama,Akshat Chopra,2.0,0.0,1,0.0
comedy,Akshat Chopra,2.0,0.0,1,0.01
family,Akshat Chopra,2.0,0.0,1,0.09
romance,Jacqueline Fernandez,7.75,1.0,3,0.58
drama,Jacqueline Fernandez,2.5,0.25,3,0.15
action,Jacqueline Fernandez,7.75,1.0,3,0.57
comedy,Jacqueline Fernandez,5.944444444444444,0.7222222222222222,6,0.43
crime,Jacqueline Fernandez,7.0,1.0,1,0.56
fantasy,Jacqueline Fernandez,1.0,0.0,1,0.06
drama,Karan Johar,1.0,0.0,1,0.0
comedy,Karan Johar,1.0,0.0,1,0.01
fantasy,Karan Johar,1.0,0.0,1,0.06
romance,Daman Baggan,2.0,0.0,1,0.01
drama,Daman Baggan,2.0,0.0,1,0.0
romance,Bárbara Mori,2.0,0.0,1,0.01
drama,Bárbara Mori,2.0,0.0,1,0.0
action,Bárbara Mori,2.0,0.0,1,0.01
romance,Steven Michael Quezada,2.0,0.0,1,0.01
drama,Steven Michael Quezada,2.0,0.0,1,0.0
action,Steven Michael Quezada,2.0,0.0,1,0.01
romance,Zakir Hussain,1.0,0.0,1,0.01
drama,Zakir Hussain,1.0,0.0,19,0.09
action,Zakir Hussain,1.2708333333333333,0.0,15,0.08
comedy,Zakir Hussain,1.5625,0.0,9,0.05
crime,Zakir Hussain,1.111111111111111,0.0,9,0.11
family,Zakir Hussain,1.0,0.0,1,0.09
thriller,Zakir Hussain,1.0,0.0,2,0.03
horror,Zakir Hussain,1.0,0.0,1,0.06
thriller,Chetanya Adeep,1.0,0.0,1,0.02
thriller,Chitrapama,1.0,0.0,1,0.02
drama,Arjun Mathur,1.0,0.0,3,0.01
comedy,Arjun Mathur,1.0,0.0,2,0.01
crime,Arjun Mathur,1.0,0.0,2,0.02
thriller,Arjun Mathur,1.0,0.0,1,0.02
drama,Violante Placido,1.0,0.0,1,0.0
comedy,Violante Placido,1.0,0.0,1,0.01
crime,Violante Placido,1.0,0.0,1,0.01
drama,Dalip Tahil,1.5,0.0,2,0.01
comedy,Dalip Tahil,2.0,0.0,1,0.01
thriller,Dalip Tahil,1.0,0.0,1,0.02
sport,Dalip Tahil,1.25,0.0,3,0.45
romance,Sheetal Menon,1.0,0.0,1,0.01
drama,Sheetal Menon,1.0,0.0,1,0.0
mystery,Sheetal Menon,1.0,0.0,1,0.05
drama,Ajita,1.0,0.0,1,0.0
drama,Himani Chawla,1.0,0.0,1,0.0
drama,Sumeet Chawla,1.0,0.0,1,0.0
drama,Suresh Dubey,1.0,0.0,1,0.0
romance,Sonal Chauhan,7.0,1.0,1,0.56
drama,Sonal Chauhan,5.75,0.75,3,0.43
action,Sonal Chauhan,2.0,0.0,1,0.01
crime,Sonal Chauhan,4.5,0.5,2,0.3
thriller,Sonal Chauhan,2.0,0.0,1,0.02
horror,Sonal Chauhan,2.0,0.0,1,0.06
sci-fi,Sonal Chauhan,2.0,0.0,1,0.15
romance,Shakeel Khan,7.0,1.0,1,0.56
drama,Shakeel Khan,7.0,1.0,1,0.55
crime,Shakeel Khan,7.0,1.0,1,0.56
drama,Sharda,1.0,0.0,1,0.0
musical,Sharda,1.0,0.0,1,0.02
family,Sharda,1.0,0.0,1,0.09
drama,Sudha Chandran,1.0,0.0,5,0.02
musical,Sudha Chandran,1.0,0.0,1,0.02
comedy,Sudha Chandran,1.0,0.0,1,0.01
crime,Sudha Chandran,1.0,0.0,2,0.02
family,Sudha Chandran,1.0,0.0,1,0.09
mystery,Sudha Chandran,1.0,0.0,1,0.05
comedy,Shivani Tanksale,1.0,0.0,1,0.01
sci-fi,Shivani Tanksale,1.0,0.0,1,0.15
adventure,Anand Tiwari,2.0,0.0,1,0.03
drama,Anand Tiwari,1.0,0.0,1,0.0
action,Anand Tiwari,2.0,0.0,1,0.01
comedy,Anand Tiwari,1.5,0.0,4,0.02
crime,Anand Tiwari,1.0,0.0,1,0.01
drama,Raj Singh Arora,1.0,0.0,1,0.0
action,Raj Singh Arora,1.0,0.0,1,0.01
comedy,Raj Singh Arora,1.0,0.0,1,0.01
crime,Raj Singh Arora,1.0,0.0,1,0.01
drama,Abhisar Bose,1.0,0.0,1,0.0
drama,Master Chinmay,1.0,0.0,1,0.0
drama,Anaitha Nair,1.0,0.0,1,0.0
comedy,Anaitha Nair,1.0,0.0,1,0.01
adventure,Shubhankar Atre,1.0,0.0,1,0.03
action,Shubhankar Atre,1.0,0.0,1,0.01
comedy,Shubhankar Atre,1.0,0.0,1,0.01
adventure,Dhaval Barbhaya,1.0,0.0,1,0.03
action,Dhaval Barbhaya,1.0,0.0,1,0.01
comedy,Dhaval Barbhaya,1.0,0.0,1,0.01
action,Deep Dhillon,1.0,0.0,1,0.01
comedy,Deep Dhillon,1.0,0.0,1,0.01
crime,Deep Dhillon,1.0,0.0,1,0.01
drama,Nargis Bagheri,1.0,0.0,3,0.01
comedy,Nargis Bagheri,1.0,0.0,1,0.01
crime,Nargis Bagheri,1.0,0.0,1,0.01
drama,Raman Trikha,1.0,0.0,1,0.0
crime,Raman Trikha,1.0,0.0,1,0.01
drama,Luke Kenny,2.5,0.0,2,0.01
thriller,Luke Kenny,1.0,0.0,1,0.02
music,Luke Kenny,4.0,0.0,1,0.45
horror,Luke Kenny,1.0,0.0,1,0.06
adventure,Azghar,1.0,0.0,1,0.03
drama,Azghar,1.0,0.0,1,0.0
action,Azghar,1.0,0.0,1,0.01
adventure,Brownie,1.0,0.0,1,0.03
drama,Brownie,1.0,0.0,1,0.0
action,Brownie,1.0,0.0,1,0.01
adventure,Divya Divedi,1.0,0.0,1,0.03
drama,Divya Divedi,1.0,0.0,1,0.0
action,Divya Divedi,1.0,0.0,1,0.01
comedy,Divya Divedi,1.0,0.0,1,0.01
adventure,Anwar Fatehan,1.0,0.0,1,0.03
drama,Anwar Fatehan,1.0,0.0,1,0.0
action,Anwar Fatehan,1.0,0.0,1,0.01
adventure,Rajeev Khandelwal,3.0,0.0,1,0.03
drama,Rajeev Khandelwal,1.75,0.0,3,0.01
musical,Rajeev Khandelwal,1.0,0.0,1,0.02
action,Rajeev Khandelwal,2.0,0.0,1,0.01
crime,Rajeev Khandelwal,2.0,0.0,1,0.01
thriller,Rajeev Khandelwal,2.75,0.0,3,0.05
drama,Aishwarya,2.333333333333333,0.16666666666666666,6,0.12
thriller,Aishwarya,5.0,0.5,2,0.31
drama,Vasan Bala,2.0,0.0,1,0.0
thriller,Vasan Bala,2.0,0.0,1,0.02
drama,Chinkal,2.0,0.0,1,0.0
thriller,Chinkal,2.0,0.0,1,0.02
drama,Farooq Shaikh,1.0,0.0,17,0.08
action,Farooq Shaikh,1.0,0.0,2,0.01
comedy,Farooq Shaikh,1.0,0.0,1,0.01
crime,Farooq Shaikh,1.0,0.0,2,0.02
thriller,Farooq Shaikh,1.0,0.0,1,0.02
war,Farooq Shaikh,1.0,0.0,1,0.09
history,Farooq Shaikh,1.0,0.0,1,0.15
sport,Farooq Shaikh,1.0,0.0,1,0.15
romance,Anjan Srivastav,1.0,0.0,1,0.01
adventure,Anjan Srivastav,1.0,0.0,1,0.03
drama,Anjan Srivastav,1.0,0.0,1,0.0
action,Anjan Srivastav,1.0,0.0,1,0.01
comedy,Anjan Srivastav,1.0,0.0,1,0.01
family,Anjan Srivastav,1.0,0.0,1,0.09
animation,Anjan Srivastav,1.0,0.0,2,0.3
romance,Manju Singh,1.0,0.0,1,0.01
drama,Manju Singh,1.0,0.0,1,0.0
comedy,Manju Singh,1.0,0.0,1,0.01
romance,David Bueno,1.0,0.0,1,0.01
drama,David Bueno,2.0,0.0,1,0.0
action,David Bueno,1.5,0.0,2,0.01
crime,David Bueno,1.5,0.0,2,0.02
drama,Vibha Cheebur,2.0,0.0,1,0.0
action,Vibha Cheebur,2.0,0.0,1,0.01
crime,Vibha Cheebur,2.0,0.0,1,0.01
drama,Raaj Gopal,2.0,0.0,1,0.0
action,Raaj Gopal,2.0,0.0,1,0.01
crime,Raaj Gopal,2.0,0.0,1,0.01
drama,Sakshi Gulati,2.0,0.0,1,0.0
action,Sakshi Gulati,2.0,0.0,1,0.01
crime,Sakshi Gulati,2.0,0.0,1,0.01
drama,Jeff Doucette,1.0,0.0,1,0.0
comedy,Jeff Doucette,1.0,0.0,1,0.01
horror,Jeff Doucette,1.0,0.0,1,0.06
drama,Mirza Ali Quli,2.0,0.0,1,0.0
romance,Amita Pathak,1.0,0.0,2,0.02
drama,Amita Pathak,1.0,0.0,1,0.0
romance,Nakuul Mehta,1.0,0.0,1,0.01
drama,Nakuul Mehta,1.0,0.0,1,0.0
romance,Adhyayan Suman,1.0,0.0,3,0.03
drama,Adhyayan Suman,2.6666666666666665,0.0,5,0.02
family,Adhyayan Suman,1.0,0.0,1,0.09
mystery,Adhyayan Suman,5.0,0.0,1,0.05
horror,Adhyayan Suman,5.0,0.0,1,0.06
romance,Rishi Rehan,1.0,0.0,1,0.01
drama,Rishi Rehan,1.0,0.0,1,0.0
comedy,Rishi Rehan,1.0,0.0,1,0.01
romance,Avantika,1.0,0.0,1,0.01
drama,Avantika,1.0,0.0,1,0.0
comedy,Avantika,1.0,0.0,1,0.01
drama,Mansi Dovhal,1.0,0.0,3,0.01
action,Mansi Dovhal,1.0,0.0,1,0.01
mystery,Mansi Dovhal,1.0,0.0,1,0.05
drama,Navin Berry,1.0,0.0,1,0.0
action,Navin Berry,1.0,0.0,1,0.01
crime,Navin Berry,1.0,0.0,1,0.01
drama,Ahraz Ahmed,1.0,0.0,1,0.0
crime,Ahraz Ahmed,1.0,0.0,1,0.01
thriller,Ahraz Ahmed,1.0,0.0,1,0.02
drama,Punit Aneja,1.0,0.0,1,0.0
crime,Punit Aneja,1.0,0.0,1,0.01
thriller,Punit Aneja,1.0,0.0,1,0.02
drama,Raj Singh Chaudhary,1.75,0.0,3,0.01
comedy,Raj Singh Chaudhary,1.0,0.0,1,0.01
crime,Raj Singh Chaudhary,1.75,0.0,3,0.04
mystery,Raj Singh Chaudhary,1.75,0.0,3,0.15
drama,Jesse Randhawa,2.0,0.0,1,0.0
crime,Jesse Randhawa,2.0,0.0,1,0.01
mystery,Jesse Randhawa,2.0,0.0,1,0.05
romance,Deepak Dobriyal,6.0,1.0,1,0.56
drama,Deepak Dobriyal,2.0416666666666665,0.08333333333333333,9,0.09
comedy,Deepak Dobriyal,1.625,0.125,10,0.12
crime,Deepak Dobriyal,2.0,0.0,3,0.04
family,Deepak Dobriyal,1.0,0.0,1,0.09
mystery,Deepak Dobriyal,2.0,0.0,1,0.05
thriller,Deepak Dobriyal,1.75,0.0,3,0.05
crime,Bobby Khan,1.0,0.0,1,0.01
crime,Nilofer Khan,1.0,0.0,1,0.01
crime,Sambhavna Sheth,1.0,0.0,1,0.01
drama,Saahil Chadha,1.0,0.0,1,0.0
drama,Anita Raj,1.0,0.0,1,0.0
drama,Sudeep,4.0,0.5,2,0.28
mystery,Sudeep,4.0,0.5,2,0.38
horror,Sudeep,4.0,0.5,2,0.39
drama,Amruta Khanvilkar,4.0,0.5,2,0.28
mystery,Amruta Khanvilkar,4.0,0.5,2,0.38
horror,Amruta Khanvilkar,4.0,0.5,2,0.39
action,Deb Mukherjee,4.0,0.0,1,0.01
comedy,Deb Mukherjee,4.0,0.0,1,0.01
crime,Deb Mukherjee,4.0,0.0,1,0.01
action,Shivkumar Subramaniam,4.0,0.0,1,0.01
comedy,Shivkumar Subramaniam,4.0,0.0,1,0.01
crime,Shivkumar Subramaniam,4.0,0.0,1,0.01
drama,Parzan Dastur,1.0,0.0,1,0.0
crime,Parzan Dastur,1.0,0.0,1,0.01
mystery,Parzan Dastur,1.0,0.0,1,0.05
adventure,Meghan Jadhav,1.0,0.0,1,0.03
drama,Meghan Jadhav,1.0,0.0,1,0.0
action,Meghan Jadhav,1.0,0.0,1,0.01
comedy,Meghan Jadhav,1.0,0.0,1,0.01
family,Meghan Jadhav,1.0,0.0,1,0.09
animation,Meghan Jadhav,1.0,0.0,1,0.15
adventure,Koushtuv Ghosh,1.0,0.0,1,0.03
action,Koushtuv Ghosh,1.0,0.0,1,0.01
animation,Koushtuv Ghosh,1.0,0.0,1,0.15
drama,Harsh Chhaya,1.0,0.0,1,0.0
action,Harsh Chhaya,1.0,0.0,1,0.01
family,Harsh Chhaya,1.0,0.0,1,0.09
thriller,Harsh Chhaya,1.0,0.0,1,0.02
animation,Harsh Chhaya,1.0,0.0,1,0.15
comedy,Bhairavi Goswami,1.0,0.0,1,0.01
family,Bhairavi Goswami,1.0,0.0,3,0.27
animation,Bhairavi Goswami,1.0,0.0,1,0.15
family,Ali Haji,1.0,0.0,1,0.09
animation,Ali Haji,1.0,0.0,1,0.15
drama,Aanaahad,1.0,0.0,1,0.0
action,Aanaahad,1.0,0.0,1,0.01
sport,Aanaahad,1.0,0.0,1,0.15
romance,Sammir Dattani,6.0,1.0,1,0.56
drama,Sammir Dattani,4.333333333333333,0.6666666666666666,5,0.39
comedy,Sammir Dattani,6.0,1.0,1,0.56
crime,Sammir Dattani,1.0,0.0,1,0.01
mystery,Sammir Dattani,1.0,0.0,3,0.15
horror,Sammir Dattani,1.0,0.0,1,0.06
drama,Sarita Joshi,1.0,0.0,2,0.01
comedy,Sarita Joshi,1.0,0.0,1,0.01
family,Sarita Joshi,1.0,0.0,1,0.09
drama,Javed Akhtar,1.0,0.0,1,0.0
musical,Javed Akhtar,1.0,0.0,1,0.02
fantasy,Javed Akhtar,1.0,0.0,1,0.06
drama,Varun Bhagwat,1.0,0.0,1,0.0
action,Varun Bhagwat,1.0,0.0,1,0.01
crime,Varun Bhagwat,1.0,0.0,1,0.01
drama,Bharat Jha,1.0,0.0,1,0.0
action,Bharat Jha,1.0,0.0,1,0.01
crime,Bharat Jha,1.0,0.0,1,0.01
romance,Rajneesh Duggal,1.0,0.0,1,0.01
drama,Rajneesh Duggal,2.5,0.0,2,0.01
action,Rajneesh Duggal,1.0,0.0,1,0.01
mystery,Rajneesh Duggal,2.5,0.0,2,0.1
horror,Rajneesh Duggal,4.0,0.0,1,0.06
romance,Adah Sharma,4.0,0.0,1,0.01
drama,Adah Sharma,4.0,0.0,1,0.0
comedy,Adah Sharma,4.0,0.0,1,0.01
mystery,Adah Sharma,4.0,0.0,1,0.05
horror,Adah Sharma,4.0,0.0,1,0.06
drama,Anjori Alagh,3.25,0.0,3,0.01
mystery,Anjori Alagh,4.0,0.0,1,0.05
horror,Anjori Alagh,4.0,0.0,1,0.06
drama,Rajendranath Zutshi,1.5,0.0,4,0.02
family,Rajendranath Zutshi,1.0,0.0,1,0.09
mystery,Rajendranath Zutshi,4.0,0.0,1,0.05
war,Rajendranath Zutshi,1.0,0.0,1,0.09
history,Rajendranath Zutshi,1.0,0.0,1,0.15
horror,Rajendranath Zutshi,4.0,0.0,1,0.06
romance,Aamna Shariff,2.0,0.0,1,0.01
drama,Aamna Shariff,1.5,0.0,2,0.01
comedy,Aamna Shariff,1.5,0.0,2,0.01
fantasy,Aamna Shariff,1.0,0.0,1,0.06
romance,Sanjay Mishra,2.0,0.0,1,0.01
adventure,Sanjay Mishra,1.0,0.0,1,0.03
drama,Sanjay Mishra,1.5,0.0,4,0.02
comedy,Sanjay Mishra,1.8333333333333333,0.0,8,0.05
crime,Sanjay Mishra,2.0,0.0,1,0.01
family,Sanjay Mishra,1.0,0.0,1,0.09
fantasy,Sanjay Mishra,3.0,0.0,1,0.06
drama,Alisha,1.0,0.0,1,0.0
action,Alisha,1.0,0.0,1,0.01
thriller,Alisha,1.0,0.0,1,0.02
drama,Burhan,1.0,0.0,1,0.0
action,Burhan,1.0,0.0,1,0.01
thriller,Burhan,1.0,0.0,1,0.02
drama,Kartika Rane,1.0,0.0,1,0.0
comedy,Kartika Rane,1.0,0.0,1,0.01
drama,Mandeep Mazumdar,1.0,0.0,1,0.0
comedy,Mandeep Mazumdar,1.0,0.0,1,0.01
romance,Shahana Goswami,1.1666666666666667,0.0,5,0.05
adventure,Shahana Goswami,6.0,1.0,1,0.58
drama,Shahana Goswami,1.5,0.0,7,0.03
musical,Shahana Goswami,1.0,0.0,1,0.02
action,Shahana Goswami,6.0,1.0,1,0.56
comedy,Shahana Goswami,2.0,0.0,1,0.01
thriller,Shahana Goswami,1.0,0.0,1,0.02
sci-fi,Shahana Goswami,6.0,1.0,1,0.7
romance,Sagarika Ghatge,1.0,0.0,1,0.01
drama,Sagarika Ghatge,1.0,0.0,2,0.01
comedy,Sagarika Ghatge,1.0,0.0,1,0.01
crime,Sagarika Ghatge,1.0,0.0,1,0.01
mystery,Sagarika Ghatge,1.0,0.0,1,0.05
thriller,Sagarika Ghatge,1.0,0.0,1,0.02
romance,Brahim Achabbakhe,1.0,0.0,1,0.01
drama,Brahim Achabbakhe,1.0,0.0,1,0.0
action,Brahim Achabbakhe,1.0,0.0,2,0.01
crime,Brahim Achabbakhe,1.0,0.0,1,0.01
thriller,Brahim Achabbakhe,1.0,0.0,1,0.02
romance,Jacky Bhagnani,1.0,0.0,3,0.03
adventure,Jacky Bhagnani,1.0,0.0,1,0.03
drama,Jacky Bhagnani,2.3333333333333335,0.0,5,0.02
action,Jacky Bhagnani,1.0,0.0,3,0.02
comedy,Jacky Bhagnani,4.0,0.0,1,0.01
crime,Jacky Bhagnani,1.0,0.0,1,0.01
romance,Nushrat Bharucha,2.25,0.0,5,0.05
drama,Nushrat Bharucha,4.25,0.0,3,0.01
action,Nushrat Bharucha,1.0,0.0,1,0.01
comedy,Nushrat Bharucha,4.25,0.0,3,0.02
crime,Nushrat Bharucha,2.0,0.0,3,0.04
thriller,Nushrat Bharucha,1.0,0.0,1,0.02
horror,Nushrat Bharucha,1.0,0.0,1,0.06
romance,Kalki Koechlin,3.222222222222222,0.08333333333333333,8,0.13
drama,Kalki Koechlin,3.708333333333333,0.125,8,0.11
musical,Kalki Koechlin,8.0,1.0,1,0.57
action,Kalki Koechlin,2.0,0.0,1,0.01
comedy,Kalki Koechlin,2.0,0.0,3,0.02
crime,Kalki Koechlin,1.3333333333333333,0.0,5,0.06
thriller,Kalki Koechlin,2.75,0.0,3,0.05
horror,Kalki Koechlin,3.0,0.0,1,0.06
romance,Dibyendu Bhattacharya,4.0,0.0,1,0.01
drama,Dibyendu Bhattacharya,4.0,0.0,1,0.0
comedy,Dibyendu Bhattacharya,4.0,0.0,1,0.01
romance,Aham Sharma,1.0,0.0,1,0.01
action,Aham Sharma,1.0,0.0,1,0.01
mystery,Aham Sharma,1.0,0.0,1,0.05
mystery,Pooja Kanwal,1.0,0.0,1,0.05
mystery,Richashree,1.0,0.0,1,0.05
adventure,'Chiyaan' Vikram,2.0,0.0,1,0.03
drama,'Chiyaan' Vikram,1.0,0.0,1,0.0
action,'Chiyaan' Vikram,1.5,0.0,2,0.01
crime,'Chiyaan' Vikram,1.5,0.0,2,0.02
drama,Ganesh Acharya,1.0,0.0,1,0.0
comedy,Ganesh Acharya,1.0,0.0,1,0.01
music,Ganesh Acharya,5.0,0.0,1,0.45
western,Ganesh Acharya,5.0,0.0,1,0.45
drama,Neha Bhatt,1.0,0.0,1,0.0
comedy,Neha Bhatt,1.0,0.0,1,0.01
drama,Daisy,1.0,0.0,1,0.0
comedy,Daisy,1.0,0.0,1,0.01
drama,Ali G.,1.0,0.0,1,0.0
comedy,Ali G.,1.0,0.0,1,0.01
romance,Rahul Vohra,2.0,0.0,1,0.01
comedy,Rahul Vohra,2.0,0.0,1,0.01
romance,Yuvika Chaudhry,1.0,0.0,1,0.01
drama,Yuvika Chaudhry,1.0,0.0,4,0.02
action,Yuvika Chaudhry,1.0,0.0,1,0.01
comedy,Yuvika Chaudhry,1.0,0.0,2,0.01
crime,Yuvika Chaudhry,1.0,0.0,1,0.01
thriller,Yuvika Chaudhry,1.0,0.0,3,0.05
drama,Devshi Khanduri,1.0,0.0,1,0.0
thriller,Devshi Khanduri,1.0,0.0,1,0.02
drama,Hansal Mehta,1.0,0.0,1,0.0
thriller,Hansal Mehta,1.0,0.0,1,0.02
drama,Suraj Godambe,1.0,0.0,1,0.0
action,Suraj Godambe,1.0,0.0,1,0.01
crime,Suraj Godambe,1.0,0.0,1,0.01
drama,Cyrus Broacha,4.0,0.0,1,0.0
comedy,Cyrus Broacha,3.5,0.0,3,0.02
crime,Cyrus Broacha,4.0,0.0,1,0.01
romance,Shahib Chopra,1.0,0.0,1,0.01
drama,Shahib Chopra,1.0,0.0,1,0.0
mystery,Shahib Chopra,1.0,0.0,1,0.05
romance,Laila Khan,1.0,0.0,1,0.01
drama,Laila Khan,1.0,0.0,1,0.0
mystery,Laila Khan,1.0,0.0,1,0.05
romance,Ahad Khan,1.0,0.0,1,0.01
drama,Ahad Khan,1.0,0.0,1,0.0
mystery,Ahad Khan,1.0,0.0,1,0.05
drama,Biswajeet Chatterjee,1.0,0.0,1,0.0
action,Biswajeet Chatterjee,1.0,0.0,1,0.01
crime,Biswajeet Chatterjee,1.0,0.0,1,0.01
romance,Arun Bali,1.0,0.0,1,0.01
crime,Arun Bali,1.0,0.0,1,0.01
mystery,Arun Bali,1.0,0.0,1,0.05
romance,Ram Kapoor,2.0,0.0,3,0.03
drama,Ram Kapoor,1.6666666666666667,0.0,5,0.02
comedy,Ram Kapoor,2.25,0.0,3,0.02
family,Ram Kapoor,1.0,0.0,1,0.09
thriller,Ram Kapoor,2.0,0.0,1,0.02
romance,Vivan Bhatena,2.0,0.0,1,0.01
drama,Vivan Bhatena,2.0,0.0,1,0.0
thriller,Vivan Bhatena,2.0,0.0,1,0.02
drama,Poonam Dhillon,2.0,0.0,1,0.0
mystery,Poonam Dhillon,2.0,0.0,1,0.05
horror,Poonam Dhillon,2.0,0.0,1,0.06
drama,Nausheen Ali Sardar,1.0,0.0,1,0.0
mystery,Nausheen Ali Sardar,1.0,0.0,1,0.05
thriller,Nausheen Ali Sardar,1.0,0.0,1,0.02
romance,Arunoday Singh,5.0,0.0,1,0.01
drama,Arunoday Singh,3.0,0.0,5,0.02
comedy,Arunoday Singh,1.0,0.0,1,0.01
crime,Arunoday Singh,3.0,0.0,1,0.01
thriller,Arunoday Singh,3.5,0.0,5,0.08
fantasy,Arunoday Singh,1.0,0.0,1,0.06
horror,Arunoday Singh,1.0,0.0,1,0.06
drama,Sachin Nayak,1.0,0.0,1,0.0
crime,Sachin Nayak,1.0,0.0,1,0.01
thriller,Sachin Nayak,1.0,0.0,1,0.02
drama,Pradip Sagar,1.0,0.0,1,0.0
crime,Pradip Sagar,1.0,0.0,1,0.01
thriller,Pradip Sagar,1.0,0.0,1,0.02
drama,Pradeep Kabra,1.0,0.0,1,0.0
crime,Pradeep Kabra,1.0,0.0,1,0.01
thriller,Pradeep Kabra,1.0,0.0,1,0.02
romance,Adil Hussain,2.0,0.0,1,0.01
drama,Adil Hussain,4.25,0.0,3,0.01
action,Adil Hussain,2.0,0.0,1,0.01
comedy,Adil Hussain,5.0,0.0,1,0.01
family,Adil Hussain,5.0,0.0,1,0.09
drama,Anuj Chaudhary,1.0,0.0,1,0.0
comedy,Anuj Chaudhary,1.0,0.0,1,0.01
drama,Siddharth Makkar,1.0,0.0,1,0.0
comedy,Siddharth Makkar,1.0,0.0,1,0.01
drama,Jahan Bloch,1.0,0.0,1,0.0
action,Jahan Bloch,1.0,0.0,1,0.01
crime,Jahan Bloch,1.0,0.0,1,0.01
drama,Aditya Rajput,1.0,0.0,1,0.0
action,Aditya Rajput,1.0,0.0,1,0.01
