name,year,Hit,Flop,HitPercentage
Neil Nitin Mukesh,2012-01-01,0,0,0.0
Rajat Kapoor,2012-01-01,0,0,0.0
Aftab Shivdasani,2012-01-01,0,0,0.0
Ashmit Patel,2012-01-01,0,0,0.0
Dimple Kapadia,2012-01-01,0,0,0.0
Urmila Matondkar,2012-01-01,0,0,0.0
Danny Denzongpa,2012-01-01,0,0,0.0
Ahsaas Channa,2012-01-01,0,0,0.0
Prem Chopra,2012-01-01,0,1,0.0
Sushant Singh,2012-01-01,0,0,0.0
Rahul Dev,2012-01-01,0,0,0.0
Kay Kay Menon,2012-01-01,0,1,0.0
Darshan Jariwala,2012-01-01,0,2,0.0
Antara Mali,2012-01-01,0,0,0.0
Jackie Shroff,2012-01-01,0,0,0.0
Vrajesh Hirjee,2012-01-01,0,0,0.0
Vicky Ahuja,2012-01-01,1,0,1.0
Sandhya Mridul,2012-01-01,0,0,0.0
Arbaaz Khan,2012-01-01,0,1,0.0
Prachi Desai,2012-01-01,1,1,0.5
Ali Zafar,2012-01-01,0,1,0.0
Udita Goswami,2012-01-01,0,2,0.0
Rana Jung Bahadur,2012-01-01,0,1,0.0
Abhay Deol,2012-01-01,0,2,0.0
Neetu Chandra,2012-01-01,0,0,0.0
Sanjay Mishra,2012-01-01,0,0,0.0
Priyanshu Chatterjee,2012-01-01,0,0,0.0
Raveena Tandon,2012-01-01,0,0,0.0
Alok Nath,2012-01-01,0,0,0.0
Mahie Gill,2012-01-01,0,0,0.0
Sharat Saxena,2012-01-01,0,0,0.0
Mithun Chakraborty,2012-01-01,0,1,0.0
Bobby Deol,2012-01-01,0,0,0.0
Tinnu Anand,2012-01-01,0,1,0.0
Manjari Phadnis,2012-01-01,0,0,0.0
Kunal Kapoor,2012-01-01,0,1,0.0
Ayub Khan,2012-01-01,0,0,0.0
Kashmira Shah,2012-01-01,0,0,0.0
Deepak Dobriyal,2012-01-01,0,0,0.0
Rajpal Yadav,2012-01-01,0,1,0.0
Divya Dutta,2012-01-01,0,1,0.0
Rajat Bedi,2012-01-01,0,0,0.0
Rahul Bose,2012-01-01,0,0,0.0
Parvin Dabas,2012-01-01,0,1,0.0
Asrani,2012-01-01,0,5,0.0
Raghuvir Yadav,2012-01-01,0,0,0.0
Avtar Gill,2012-01-01,0,1,0.0
Aashish Chaudhary,2012-01-01,0,0,0.0
Laxmikant Berde,2012-01-01,0,0,0.0
Nandita Das,2012-01-01,0,0,0.0
Mukesh Tiwari,2012-01-01,0,0,0.0
Mahima Chaudhry,2012-01-01,0,0,0.0
Shahana Goswami,2012-01-01,0,1,0.0
Tara Sharma,2012-01-01,0,0,0.0
Smita Jaykar,2012-01-01,0,0,0.0
Gulshan Grover,2012-01-01,0,1,0.0
Vidya Malvade,2012-01-01,1,1,0.5
Yashpal Sharma,2012-01-01,0,2,0.0
Manoj Bajpayee,2012-01-01,0,4,0.0
Ashutosh Rana,2012-01-01,0,0,0.0
Ravi Kishan,2012-01-01,0,2,0.0
Nafisa Ali,2012-01-01,0,0,0.0
Arunoday Singh,2012-01-01,1,0,1.0
Omkar Das Manikpuri,2012-01-01,0,2,0.0
Himanshu Malik,2012-01-01,0,0,0.0
Mimoh Chakraborty,2012-01-01,0,0,0.0
Nushrat Bharucha,2012-01-01,0,0,0.0
Sarika,2012-01-01,0,0,0.0
Hema Malini,2012-01-01,0,0,0.0
Krishna Bhatt,2012-01-01,0,1,0.0
Dino Morea,2012-01-01,0,0,0.0
Tanushree Dutta,2012-01-01,0,0,0.0
Zakir Hussain,2012-01-01,0,1,0.0
Asif Basra,2012-01-01,0,0,0.0
Sachin Khedekar,2012-01-01,0,3,0.0
Celina Jaitly,2012-01-01,0,0,0.0
Raima Sen,2012-01-01,0,0,0.0
Gul Panag,2012-01-01,0,0,0.0
Rakesh Bedi,2012-01-01,0,0,0.0
Rati Agnihotri,2012-01-01,0,2,0.0
Ali Fazal,2012-01-01,0,0,0.0
Aarti Chhabria,2012-01-01,0,0,0.0
Satish Kaushik,2012-01-01,0,1,0.0
Seema Biswas,2012-01-01,0,0,0.0
Sanjay Suri,2012-01-01,0,0,0.0
Arun Bakshi,2012-01-01,0,1,0.0
Arya Babbar,2012-01-01,0,1,0.0
Namrata Shirodkar,2012-01-01,0,0,0.0
Dipannita Sharma,2012-01-01,0,0,0.0
Manu Rishi Chadha,2012-01-01,0,1,0.0
Sharad S. Kapoor,2012-01-01,0,0,0.0
Farida Jalal,2012-01-01,0,2,0.0
Mugdha Godse,2012-01-01,0,1,0.0
Riya Sen,2012-01-01,0,0,0.0
Bhoomika Chawla,2012-01-01,0,0,0.0
Tulip Joshi,2012-01-01,0,0,0.0
Vijay Raaz,2012-01-01,0,0,0.0
Hrishitaa Bhatt,2012-01-01,0,0,0.0
Dinesh Hingoo,2012-01-01,0,1,0.0
Sadashiv Amrapurkar,2012-01-01,0,0,0.0
Mohnish Bahl,2012-01-01,0,1,0.0
Farooq Shaikh,2012-01-01,0,0,0.0
Vikram Gokhale,2012-01-01,0,0,0.0
Govind Namdeo,2012-01-01,0,0,0.0
Kurush Deboo,2012-01-01,0,1,0.0
Sahil Khan,2012-01-01,0,0,0.0
Yash Tonk,2012-01-01,0,0,0.0
Ishrat Ali,2012-01-01,0,0,0.0
Milind Gunaji,2012-01-01,0,0,0.0
Sudesh Berry,2012-01-01,0,2,0.0
Rajit Kapoor,2012-01-01,0,0,0.0
Nassar Abdulla,2012-01-01,0,1,0.0
Snehal Dabi,2012-01-01,0,0,0.0
Sandali Sinha,2012-01-01,0,0,0.0
Kader Khan,2012-01-01,0,0,0.0
Rajeev Khandelwal,2012-01-01,0,0,0.0
Anupama Verma,2012-01-01,0,0,0.0
Anang Desai,2012-01-01,0,0,0.0
Himesh Reshammiya,2012-01-01,0,0,0.0
Bharati Achrekar,2012-01-01,0,0,0.0
Ashish Vidyarthi,2012-01-01,0,0,0.0
Purab Kohli,2012-01-01,0,0,0.0
Ila Arun,2012-01-01,0,1,0.0
Ram Kapoor,2012-01-01,0,0,0.0
Manoj Joshi,2012-01-01,0,0,0.0
Preeti Jhangiani,2012-01-01,0,0,0.0
Jacky Bhagnani,2012-01-01,0,1,0.0
Anuj Sawhney,2012-01-01,0,0,0.0
Neha Sharma,2012-01-01,0,1,0.0
Neena Gupta,2012-01-01,0,0,0.0
Gajendra Chouhan,2012-01-01,0,0,0.0
Perizaad Zorabian,2012-01-01,0,0,0.0
Aryan Vaid,2012-01-01,0,0,0.0
Prateik,2012-01-01,0,1,0.0
Sayaji Shinde,2012-01-01,0,0,0.0
Anita Hassandani,2012-01-01,0,0,0.0
Pooja Batra,2012-01-01,0,0,0.0
Vatsal Seth,2012-01-01,0,0,0.0
Suman Ranganathan,2012-01-01,0,0,0.0
Javed Jaffrey,2012-01-01,0,0,0.0
Mukesh Bhatt,2012-01-01,0,1,0.0
Arjan Bajwa,2012-01-01,0,0,0.0
Kabir Bedi,2012-01-01,0,0,0.0
Mukul Dev,2012-01-01,0,1,0.0
Shawar Ali,2012-01-01,0,0,0.0
Ayesha Jhulka,2012-01-01,0,0,0.0
Rajesh Khanna,2012-01-01,0,0,0.0
Birbal,2012-01-01,0,0,0.0
Sayali Bhagat,2012-01-01,0,1,0.0
Kiran Kumar,2012-01-01,0,0,0.0
Chunky Pandey,2012-01-01,0,0,0.0
Mandira Bedi,2012-01-01,0,0,0.0
Makrand Deshpande,2012-01-01,0,0,0.0
Aditya Srivastava,2012-01-01,0,0,0.0
Nauheed Cyrusi,2012-01-01,0,0,0.0
Abhay Bhargav,2012-01-01,0,0,0.0
Prashant Narayanan,2012-01-01,0,1,0.0
Puru Rajkumar,2012-01-01,0,0,0.0
Rohini Hattangadi,2012-01-01,0,0,0.0
Mukesh Ahuja,2012-01-01,0,1,0.0
Nagesh Bhonsle,2012-01-01,0,0,0.0
Shweta Bhardwaj,2012-01-01,0,2,0.0
Vikas Anand,2012-01-01,0,0,0.0
Akhilendra Mishra,2012-01-01,0,0,0.0
Rituparna Sengupta,2012-01-01,0,0,0.0
Hazel Croney,2012-01-01,0,0,0.0
Harman Baweja,2012-01-01,0,0,0.0
Sudha Chandran,2012-01-01,0,1,0.0
Shabana Azmi,2012-01-01,0,0,0.0
Benjamin Gilani,2012-01-01,0,0,0.0
Dev Anand,2012-01-01,0,0,0.0
Tanvi Azmi,2012-01-01,0,0,0.0
Adi Irani,2012-01-01,0,0,0.0
Achint Kaur,2012-01-01,0,0,0.0
Yuvika Chaudhry,2012-01-01,0,1,0.0
Pankaj Berry,2012-01-01,0,0,0.0
Varun Dhawan,2012-01-01,1,0,1.0
Nargis Fakhri,2012-01-01,0,0,0.0
Aamir Khan,2013-01-01,1,0,1.0
Shah Rukh Khan,2013-01-01,1,0,1.0
Salman Khan,2013-01-01,0,0,0.0
Katrina Kaif,2013-01-01,1,0,1.0
Deepika Padukone,2013-01-01,4,0,1.0
Hrithik Roshan,2013-01-01,1,0,1.0
Priyanka Chopra,2013-01-01,1,1,0.5
Kareena Kapoor,2013-01-01,0,2,0.0
Ranbir Kapoor,2013-01-01,1,1,0.5
Kajol,2013-01-01,0,0,0.0
John Abraham,2013-01-01,1,3,0.25
Amitabh Bachchan,2013-01-01,1,2,0.3333333333333333
Sonakshi Sinha,2013-01-01,0,3,0.0
Alia Bhatt,2013-01-01,0,0,0.0
Ajay Devgn,2013-01-01,0,3,0.0
Asin,2013-01-01,0,0,0.0
Farhan Akhtar,2013-01-01,1,0,1.0
Arjun Kapoor,2013-01-01,0,1,0.0
Akshay Kumar,2013-01-01,1,2,0.3333333333333333
Anushka Sharma,2013-01-01,0,1,0.0
Vidya Balan,2013-01-01,0,2,0.0
Aishwarya Rai Bachchan,2013-01-01,0,0,0.0
Ranveer Singh,2013-01-01,1,1,0.5
Vir Das,2013-01-01,0,2,0.0
Shahid Kapoor,2013-01-01,0,2,0.0
Saif Ali Khan,2013-01-01,1,1,0.5
Anil Kapoor,2013-01-01,1,1,0.5
Prakash Raj,2013-01-01,0,4,0.0
Sonam Kapoor,2013-01-01,2,0,1.0
Sanjay Kapoor,2013-01-01,0,0,0.0
Jacqueline Fernandez,2013-01-01,0,0,0.0
Abhishek Bachchan,2013-01-01,1,0,1.0
Imran Khan,2013-01-01,0,3,0.0
Rekha,2013-01-01,0,0,0.0
Tabu,2013-01-01,0,1,0.0
Madhavan,2013-01-01,0,0,0.0
Sanjay Dutt,2013-01-01,0,3,0.0
Parineeti Chopra,2013-01-01,1,0,1.0
Madhuri Dixit,2013-01-01,0,0,0.0
Preity Zinta,2013-01-01,0,1,0.0
Govinda,2013-01-01,0,0,0.0
Emraan Hashmi,2013-01-01,0,2,0.0
Bipasha Basu,2013-01-01,0,1,0.0
Uday Chopra,2013-01-01,0,0,0.0
Aditya Roy Kapoor,2013-01-01,2,0,1.0
Ritesh Deshmukh,2013-01-01,1,0,1.0
Rishi Kapoor,2013-01-01,1,2,0.3333333333333333
Kangana Ranaut,2013-01-01,0,2,0.0
Dia Mirza,2013-01-01,0,0,0.0
Amrish Puri,2013-01-01,0,0,0.0
Amrita Rao,2013-01-01,1,1,0.5
Lara Dutta,2013-01-01,0,0,0.0
Om Puri,2013-01-01,0,1,0.0
Kiron Kher,2013-01-01,0,0,0.0
Mallika Sherawat,2013-01-01,0,0,0.0
Sonu Sood,2013-01-01,0,2,0.0
Nana Patekar,2013-01-01,0,1,0.0
Vinod Khanna,2013-01-01,0,0,0.0
Kalki Koechlin,2013-01-01,1,1,0.5
Rani Mukerji,2013-01-01,0,1,0.0
Rajkummar Rao,2013-01-01,0,0,0.0
Tusshar Kapoor,2013-01-01,0,1,0.0
Arjun Rampal,2013-01-01,0,2,0.0
Paresh Rawal,2013-01-01,0,2,0.0
Supriya Pathak,2013-01-01,1,0,1.0
Nawazuddin Siddiqui,2013-01-01,0,2,0.0
Naseeruddin Shah,2013-01-01,1,2,0.3333333333333333
Randeep Hooda,2013-01-01,0,3,0.0
Jaya Bhaduri,2013-01-01,0,0,0.0
Karisma Kapoor,2013-01-01,0,0,0.0
Sharman Joshi,2013-01-01,0,0,0.0
Boman Irani,2013-01-01,1,0,1.0
Satish Shah,2013-01-01,0,1,0.0
Arshad Warsi,2013-01-01,1,0,1.0
Raj Babbar,2013-01-01,0,2,0.0
Shilpa Shetty,2013-01-01,0,0,0.0
Vivek Oberoi,2013-01-01,1,1,0.5
Anupam Kher,2013-01-01,0,2,0.0
Sameera Reddy,2013-01-01,0,0,0.0
Sunny Deol,2013-01-01,0,3,0.0
Shraddha Kapoor,2013-01-01,1,0,1.0
Akshaye Khanna,2013-01-01,0,0,0.0
Manish Chaudhary,2013-01-01,0,1,0.0
Sunil Shetty,2013-01-01,0,0,0.0
Sohail Khan,2013-01-01,0,0,0.0
Esha Deol,2013-01-01,0,0,0.0
Pavan Malhotra,2013-01-01,1,0,1.0
Sonali Kulkarni,2013-01-01,0,0,0.0
Rimi Sen,2013-01-01,0,0,0.0
Sushmita Sen,2013-01-01,0,0,0.0
Gracy Singh,2013-01-01,0,0,0.0
Kunal Khemu,2013-01-01,0,1,0.0
Juhi Chawla,2013-01-01,0,1,0.0
Vinay Pathak,2013-01-01,0,1,0.0
Dharmendra,2013-01-01,0,1,0.0
Mohammed Zeeshan Ayyub,2013-01-01,1,1,0.5
Ranvir Shorey,2013-01-01,0,1,0.0
Genelia D'Souza,2013-01-01,0,0,0.0
Isha Koppikar,2013-01-01,0,0,0.0
Soha Ali Khan,2013-01-01,0,0,0.0
Johnny Lever,2013-01-01,0,0,0.0
Ayesha Takia,2013-01-01,0,0,0.0
Tia Bajpai,2013-01-01,0,0,0.0
Nasser,2013-01-01,0,1,0.0
Saurabh Shukla,2013-01-01,1,0,1.0
Konkona Sen Sharma,2013-01-01,0,1,0.0
Ameesha Patel,2013-01-01,0,1,0.0
Zayed Khan,2013-01-01,0,0,0.0
Neha Dhupia,2013-01-01,0,0,0.0
Irrfan Khan,2013-01-01,0,1,0.0
Revathy,2013-01-01,0,0,0.0
Girish Karnad,2013-01-01,0,0,0.0
Fardeen Khan,2013-01-01,0,0,0.0
Mahesh Manjrekar,2013-01-01,0,2,0.0
Shakti Kapoor,2013-01-01,0,1,0.0
Shiney Ahuja,2013-01-01,0,0,0.0
Lillete Dubey,2013-01-01,0,1,0.0
Shreyas Talpade,2013-01-01,0,0,0.0
Minissha Lamba,2013-01-01,0,0,0.0
Jimmy Shergill,2013-01-01,1,0,1.0
Manisha Koirala,2013-01-01,0,0,0.0
Atul Kulkarni,2013-01-01,0,1,0.0
Amrita Arora,2013-01-01,0,0,0.0
Neil Nitin Mukesh,2013-01-01,0,3,0.0
Rajat Kapoor,2013-01-01,0,0,0.0
Aftab Shivdasani,2013-01-01,1,0,1.0
Ashmit Patel,2013-01-01,0,0,0.0
Dimple Kapadia,2013-01-01,0,1,0.0
Urmila Matondkar,2013-01-01,0,0,0.0
Danny Denzongpa,2013-01-01,0,0,0.0
Ahsaas Channa,2013-01-01,0,0,0.0
Prem Chopra,2013-01-01,0,0,0.0
Sushant Singh,2013-01-01,1,0,1.0
Rahul Dev,2013-01-01,0,0,0.0
Kay Kay Menon,2013-01-01,1,1,0.5
Darshan Jariwala,2013-01-01,0,1,0.0
Antara Mali,2013-01-01,0,0,0.0
Jackie Shroff,2013-01-01,0,1,0.0
Vrajesh Hirjee,2013-01-01,0,0,0.0
Vicky Ahuja,2013-01-01,0,1,0.0
Sandhya Mridul,2013-01-01,0,0,0.0
Arbaaz Khan,2013-01-01,0,0,0.0
Prachi Desai,2013-01-01,0,2,0.0
Ali Zafar,2013-01-01,0,0,0.0
Udita Goswami,2013-01-01,0,0,0.0
Rana Jung Bahadur,2013-01-01,0,0,0.0
Abhay Deol,2013-01-01,0,0,0.0
Neetu Chandra,2013-01-01,0,0,0.0
Sanjay Mishra,2013-01-01,0,0,0.0
Priyanshu Chatterjee,2013-01-01,0,0,0.0
Raveena Tandon,2013-01-01,0,0,0.0
Alok Nath,2013-01-01,0,0,0.0
Mahie Gill,2013-01-01,0,1,0.0
Sharat Saxena,2013-01-01,0,0,0.0
Mithun Chakraborty,2013-01-01,0,2,0.0
Bobby Deol,2013-01-01,0,1,0.0
Tinnu Anand,2013-01-01,0,2,0.0
Manjari Phadnis,2013-01-01,0,1,0.0
Kunal Kapoor,2013-01-01,0,0,0.0
Ayub Khan,2013-01-01,0,0,0.0
Kashmira Shah,2013-01-01,0,0,0.0
Deepak Dobriyal,2013-01-01,0,1,0.0
Rajpal Yadav,2013-01-01,0,1,0.0
Divya Dutta,2013-01-01,0,1,0.0
Rajat Bedi,2013-01-01,0,0,0.0
Rahul Bose,2013-01-01,0,0,0.0
Parvin Dabas,2013-01-01,0,1,0.0
Asrani,2013-01-01,0,0,0.0
Raghuvir Yadav,2013-01-01,0,1,0.0
Avtar Gill,2013-01-01,0,0,0.0
Aashish Chaudhary,2013-01-01,0,0,0.0
Laxmikant Berde,2013-01-01,0,0,0.0
Nandita Das,2013-01-01,0,0,0.0
Mukesh Tiwari,2013-01-01,0,1,0.0
Mahima Chaudhry,2013-01-01,0,0,0.0
Shahana Goswami,2013-01-01,0,0,0.0
Tara Sharma,2013-01-01,0,0,0.0
Smita Jaykar,2013-01-01,0,0,0.0
Gulshan Grover,2013-01-01,0,2,0.0
Vidya Malvade,2013-01-01,0,0,0.0
Yashpal Sharma,2013-01-01,0,0,0.0
Manoj Bajpayee,2013-01-01,1,0,1.0
Ashutosh Rana,2013-01-01,0,0,0.0
Ravi Kishan,2013-01-01,0,0,0.0
Nafisa Ali,2013-01-01,0,0,0.0
Arunoday Singh,2013-01-01,0,0,0.0
Omkar Das Manikpuri,2013-01-01,0,0,0.0
Himanshu Malik,2013-01-01,0,0,0.0
Mimoh Chakraborty,2013-01-01,0,1,0.0
Nushrat Bharucha,2013-01-01,0,1,0.0
Sarika,2013-01-01,0,1,0.0
Hema Malini,2013-01-01,0,0,0.0
Krishna Bhatt,2013-01-01,0,0,0.0
Dino Morea,2013-01-01,0,0,0.0
Tanushree Dutta,2013-01-01,0,0,0.0
Zakir Hussain,2013-01-01,0,3,0.0
Asif Basra,2013-01-01,1,0,1.0
Sachin Khedekar,2013-01-01,0,0,0.0
Celina Jaitly,2013-01-01,0,0,0.0
Raima Sen,2013-01-01,0,0,0.0
Gul Panag,2013-01-01,0,0,0.0
Rakesh Bedi,2013-01-01,0,0,0.0
Rati Agnihotri,2013-01-01,0,2,0.0
Ali Fazal,2013-01-01,1,1,0.5
Aarti Chhabria,2013-01-01,0,0,0.0
Satish Kaushik,2013-01-01,0,0,0.0
Seema Biswas,2013-01-01,0,0,0.0
Sanjay Suri,2013-01-01,0,0,0.0
Arun Bakshi,2013-01-01,0,0,0.0
Arya Babbar,2013-01-01,0,1,0.0
Namrata Shirodkar,2013-01-01,0,0,0.0
Dipannita Sharma,2013-01-01,0,0,0.0
Manu Rishi Chadha,2013-01-01,0,1,0.0
Sharad S. Kapoor,2013-01-01,0,0,0.0
Farida Jalal,2013-01-01,0,1,0.0
Mugdha Godse,2013-01-01,0,1,0.0
Riya Sen,2013-01-01,0,0,0.0
Bhoomika Chawla,2013-01-01,0,0,0.0
Tulip Joshi,2013-01-01,0,0,0.0
Vijay Raaz,2013-01-01,0,0,0.0
Hrishitaa Bhatt,2013-01-01,0,0,0.0
Dinesh Hingoo,2013-01-01,0,0,0.0
Sadashiv Amrapurkar,2013-01-01,0,0,0.0
Mohnish Bahl,2013-01-01,0,0,0.0
Farooq Shaikh,2013-01-01,0,2,0.0
Vikram Gokhale,2013-01-01,0,0,0.0
Govind Namdeo,2013-01-01,0,0,0.0
Kurush Deboo,2013-01-01,0,1,0.0
Sahil Khan,2013-01-01,0,0,0.0
Yash Tonk,2013-01-01,0,0,0.0
Ishrat Ali,2013-01-01,0,1,0.0
Milind Gunaji,2013-01-01,0,0,0.0
Sudesh Berry,2013-01-01,0,0,0.0
Rajit Kapoor,2013-01-01,0,0,0.0
Nassar Abdulla,2013-01-01,0,0,0.0
Snehal Dabi,2013-01-01,0,0,0.0
Sandali Sinha,2013-01-01,0,0,0.0
Kader Khan,2013-01-01,0,0,0.0
Rajeev Khandelwal,2013-01-01,0,1,0.0
Anupama Verma,2013-01-01,0,0,0.0
Anang Desai,2013-01-01,0,0,0.0
Himesh Reshammiya,2013-01-01,0,0,0.0
Bharati Achrekar,2013-01-01,0,0,0.0
Ashish Vidyarthi,2013-01-01,0,1,0.0
Purab Kohli,2013-01-01,0,1,0.0
Ila Arun,2013-01-01,0,0,0.0
Ram Kapoor,2013-01-01,0,2,0.0
Manoj Joshi,2013-01-01,0,1,0.0
Preeti Jhangiani,2013-01-01,0,0,0.0
Jacky Bhagnani,2013-01-01,0,1,0.0
Anuj Sawhney,2013-01-01,0,0,0.0
Neha Sharma,2013-01-01,0,2,0.0
Neena Gupta,2013-01-01,0,0,0.0
Gajendra Chouhan,2013-01-01,0,0,0.0
Perizaad Zorabian,2013-01-01,0,0,0.0
Aryan Vaid,2013-01-01,0,0,0.0
Prateik,2013-01-01,0,0,0.0
Sayaji Shinde,2013-01-01,0,0,0.0
Anita Hassandani,2013-01-01,0,0,0.0
Pooja Batra,2013-01-01,0,0,0.0
Vatsal Seth,2013-01-01,0,0,0.0
Suman Ranganathan,2013-01-01,0,0,0.0
Javed Jaffrey,2013-01-01,0,0,0.0
Mukesh Bhatt,2013-01-01,0,0,0.0
Arjan Bajwa,2013-01-01,0,0,0.0
Kabir Bedi,2013-01-01,0,0,0.0
Mukul Dev,2013-01-01,0,0,0.0
Shawar Ali,2013-01-01,0,0,0.0
Ayesha Jhulka,2013-01-01,0,0,0.0
Rajesh Khanna,2013-01-01,0,0,0.0
Birbal,2013-01-01,0,0,0.0
Sayali Bhagat,2013-01-01,0,1,0.0
Kiran Kumar,2013-01-01,0,1,0.0
Chunky Pandey,2013-01-01,0,0,0.0
Mandira Bedi,2013-01-01,0,0,0.0
Makrand Deshpande,2013-01-01,0,1,0.0
Aditya Srivastava,2013-01-01,0,0,0.0
Nauheed Cyrusi,2013-01-01,0,0,0.0
Abhay Bhargav,2013-01-01,0,0,0.0
Prashant Narayanan,2013-01-01,0,0,0.0
Puru Rajkumar,2013-01-01,0,0,0.0
Rohini Hattangadi,2013-01-01,0,0,0.0
Mukesh Ahuja,2013-01-01,0,0,0.0
Nagesh Bhonsle,2013-01-01,0,0,0.0
Shweta Bhardwaj,2013-01-01,0,1,0.0
Vikas Anand,2013-01-01,0,0,0.0
Akhilendra Mishra,2013-01-01,0,0,0.0
Rituparna Sengupta,2013-01-01,0,0,0.0
Hazel Croney,2013-01-01,0,0,0.0
Harman Baweja,2013-01-01,0,0,0.0
Sudha Chandran,2013-01-01,0,0,0.0
Shabana Azmi,2013-01-01,0,0,0.0
Benjamin Gilani,2013-01-01,0,1,0.0
Dev Anand,2013-01-01,0,0,0.0
Tanvi Azmi,2013-01-01,0,0,0.0
Adi Irani,2013-01-01,0,2,0.0
Achint Kaur,2013-01-01,0,0,0.0
Yuvika Chaudhry,2013-01-01,0,1,0.0
Pankaj Berry,2013-01-01,0,0,0.0
Varun Dhawan,2013-01-01,0,0,0.0
Nargis Fakhri,2013-01-01,0,1,0.0
Aamir Khan,2014-01-01,1,0,1.0
Shah Rukh Khan,2014-01-01,1,0,1.0
Salman Khan,2014-01-01,3,0,1.0
Katrina Kaif,2014-01-01,1,0,1.0
Deepika Padukone,2014-01-01,1,1,0.5
Hrithik Roshan,2014-01-01,1,0,1.0
Priyanka Chopra,2014-01-01,2,0,1.0
Kareena Kapoor,2014-01-01,2,0,1.0
Ranbir Kapoor,2014-01-01,0,0,0.0
Kajol,2014-01-01,0,0,0.0
John Abraham,2014-01-01,0,0,0.0
Amitabh Bachchan,2014-01-01,0,1,0.0
Sonakshi Sinha,2014-01-01,1,1,0.5
Alia Bhatt,2014-01-01,2,1,0.6666666666666666
Ajay Devgn,2014-01-01,1,1,0.5
Asin,2014-01-01,0,0,0.0
Farhan Akhtar,2014-01-01,0,1,0.0
Arjun Kapoor,2014-01-01,2,1,0.6666666666666666
Akshay Kumar,2014-01-01,1,2,0.3333333333333333
Anushka Sharma,2014-01-01,1,0,1.0
Vidya Balan,2014-01-01,0,2,0.0
Aishwarya Rai Bachchan,2014-01-01,0,0,0.0
Ranveer Singh,2014-01-01,1,1,0.5
Vir Das,2014-01-01,0,4,0.0
Shahid Kapoor,2014-01-01,0,2,0.0
Saif Ali Khan,2014-01-01,0,2,0.0
Anil Kapoor,2014-01-01,0,0,0.0
Prakash Raj,2014-01-01,0,1,0.0
Sonam Kapoor,2014-01-01,0,1,0.0
Sanjay Kapoor,2014-01-01,0,1,0.0
Jacqueline Fernandez,2014-01-01,1,0,1.0
Abhishek Bachchan,2014-01-01,0,0,0.0
Imran Khan,2014-01-01,0,0,0.0
Rekha,2014-01-01,0,1,0.0
Tabu,2014-01-01,1,1,0.5
Madhavan,2014-01-01,0,0,0.0
Sanjay Dutt,2014-01-01,1,1,0.5
Parineeti Chopra,2014-01-01,0,3,0.0
Madhuri Dixit,2014-01-01,0,2,0.0
Preity Zinta,2014-01-01,0,0,0.0
Govinda,2014-01-01,0,1,0.0
Emraan Hashmi,2014-01-01,0,2,0.0
Bipasha Basu,2014-01-01,0,2,0.0
Uday Chopra,2014-01-01,0,0,0.0
Aditya Roy Kapoor,2014-01-01,0,1,0.0
Ritesh Deshmukh,2014-01-01,0,1,0.0
Rishi Kapoor,2014-01-01,0,2,0.0
Kangana Ranaut,2014-01-01,1,2,0.3333333333333333
Dia Mirza,2014-01-01,0,0,0.0
Amrish Puri,2014-01-01,0,0,0.0
Amrita Rao,2014-01-01,0,0,0.0
Lara Dutta,2014-01-01,0,0,0.0
Om Puri,2014-01-01,0,1,0.0
Kiron Kher,2014-01-01,0,1,0.0
Mallika Sherawat,2014-01-01,0,0,0.0
Sonu Sood,2014-01-01,0,0,0.0
Nana Patekar,2014-01-01,0,0,0.0
Vinod Khanna,2014-01-01,0,1,0.0
Kalki Koechlin,2014-01-01,0,1,0.0
Rani Mukerji,2014-01-01,0,1,0.0
Rajkummar Rao,2014-01-01,1,1,0.5
Tusshar Kapoor,2014-01-01,0,0,0.0
Arjun Rampal,2014-01-01,0,0,0.0
Paresh Rawal,2014-01-01,0,0,0.0
Supriya Pathak,2014-01-01,0,0,0.0
Nawazuddin Siddiqui,2014-01-01,1,0,1.0
Naseeruddin Shah,2014-01-01,0,2,0.0
Randeep Hooda,2014-01-01,1,2,0.3333333333333333
Jaya Bhaduri,2014-01-01,0,0,0.0
Karisma Kapoor,2014-01-01,0,0,0.0
Sharman Joshi,2014-01-01,0,2,0.0
Boman Irani,2014-01-01,1,2,0.3333333333333333
Satish Shah,2014-01-01,0,0,0.0
Arshad Warsi,2014-01-01,0,2,0.0
Raj Babbar,2014-01-01,0,0,0.0
Shilpa Shetty,2014-01-01,0,0,0.0
Vivek Oberoi,2014-01-01,0,0,0.0
Anupam Kher,2014-01-01,2,4,0.3333333333333333
Sameera Reddy,2014-01-01,0,0,0.0
Sunny Deol,2014-01-01,0,1,0.0
Shraddha Kapoor,2014-01-01,0,1,0.0
Akshaye Khanna,2014-01-01,0,0,0.0
Manish Chaudhary,2014-01-01,0,0,0.0
Sunil Shetty,2014-01-01,1,2,0.3333333333333333
Sohail Khan,2014-01-01,0,0,0.0
Esha Deol,2014-01-01,0,0,0.0
Pavan Malhotra,2014-01-01,1,1,0.5
Sonali Kulkarni,2014-01-01,0,0,0.0
Rimi Sen,2014-01-01,0,0,0.0
Sushmita Sen,2014-01-01,0,0,0.0
Gracy Singh,2014-01-01,0,0,0.0
Kunal Khemu,2014-01-01,0,0,0.0
Juhi Chawla,2014-01-01,0,1,0.0
Vinay Pathak,2014-01-01,0,0,0.0
